year,idrbd,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
2017,12564,4,JARDIN INFANTIL JACARANDA,2599364,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12566,0,COLEGIO METODISTA WILLIAM TAYLOR,,70002810,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,1,-2026780247,-7010439866,1,10,110,310,410,510,610,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,12567,9,COLEGIO SAN ANTONIO DE MATILLA,,78659610,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,1,-2027039435,-7010254497,0,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,$10.001 A $25.000
2017,12568,7,JARDIN INFANTIL MANDALA GARDEN,,52004185,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-20266659,-70128174,0,10,0,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,12571,7,ESCUELA MINI MINE,,69010200,1,1,14,1404,HUARA,11,IQUIQUE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12572,5,ESC. HUARA ANEXO FUERTE BAQUEDANO,,69010200,1,1,14,1404,HUARA,11,IQUIQUE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12573,3,COLEGIO MARIA REINA,,52003749,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-202490679,-7013704046,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$25.001 A $50.000
2017,12574,1,JARDIN INFANTIL PANKARANA,,78650330,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12576,8,COLEGIO HISPANO,,76226472,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027751558,-7008943282,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
2017,12577,6,JARDIN INFANTIL  MICKEY JUNIOR,14882883,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12578,4,JARDIN INFANTIL SWANSEA GARDEN,24497937,,0,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12579,2,ESCUELA LATINOAMERICANA,,65115457,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2026636399,-701221603,1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12580,6,COLEGIO CRISTIANO ADONAY,8781046,,0,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12581,4,J.  I.  IMILLA YOKALLA,,,9,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12582,2,COLEGIO NUSTA KORI,,78077430,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12584,9,JARDIN INFANTIL ECOSEMILLITA,,52000016,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20231031,-7013548,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12585,7,J.  I.  MI RINCON,,78939950,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-20252045,-7013158,0,10,0,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,12586,5,JARDIN INF. PEDAGOGICO DISNEYLANDIA,,78915380,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12588,1,COLEGIO REINA DEL DESIERTO,,76072603,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2026587086,-7009709193,1,110,165,363,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12590,3,COLEGIO HISPANO ITALIANA,,77000020,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2022128941,-7013903899,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$10.001 A $25.000
2017,12591,1,LICEO SAMCA ARUMANTI,,76747250,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2027096026,-7012402135,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12593,8,J.I.SAINT MARGARET ROSE GARDEN,,76165871,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20210579,-7014601,1,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12594,6,COLEGIO ANTAMARA,,76957160,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2026714415,-7012406394,0,10,110,310,0,0,0,0,0,0,1,1,1,,$25.001 A $50.000,$10.001 A $25.000
2017,12597,0,J. I. MI JARDIN,,,9,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12598,9,J.  I.  LUNA DEL DESIERTO S.A.,,,9,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12599,7,JARDIN INFANTIL ANAKENA,,52004770,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20267347,-7012228,0,10,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,$25.001 A $50.000
2017,12600,4,JARDIN INFANTIL PINTITAS,,76199991,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20252874,-7012618,0,10,0,0,0,0,0,0,0,0,1,1,7,DIFERENTES CREDOS,GRATUITO,$25.001 A $50.000
2017,12601,2,JARDIN INFANTIL MOISES,,77821030,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2024277,-70128075,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,12602,0,ESC. BASICA Y PARV. KRONOS SCHOOL,,77242000,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2025467447,-7010601271,1,10,110,310,363,410,463,510,663,0,1,1,1,,GRATUITO,GRATUITO
2017,12603,9,LICEO LOS CONDORES,,76165389,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2025557647,-7010700667,0,10,110,310,410,610,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
2017,12604,7,ESCUELA BASICA CORONA SCHOOL,,76171677,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2021823326,-7014514322,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,$25.001 A $50.000
2017,12605,5,ACADEMIA HOSPICIO,,78658540,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-202590478,-7010415821,0,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12606,3,JARDIN INFANTIL LOS TATITAS,,78939930,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20251759,-7013393,0,10,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,$50.001 A $100.000,$50.001 A $100.000
2017,12607,1,JARDIN INFANTIL MIS PRIMEROS PASOS,,76194022,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20218786,-7013727,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12612,8,JARDIN INFANTIL BAMBI,,77961080,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20224861,-7014371,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12613,6,JARDIN INFANTIL TALPIOT,,76177615,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20218384,-70147804,1,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$50.001 A $100.000
2017,12614,4,J.  I.  ARCO IRIS,,,9,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12615,2,J. I.   MARAZUL,,76076058,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,$50.001 A $100.000,$50.001 A $100.000
2017,12616,0,JARDIN INFANTIL CUNCUNITA,,52004745,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12617,9,ESCUELA ESTRELLA DEL SUR,,71497400,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,0,-2026173754,-6978385802,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12618,7,JARDIN INFANTIL ESTRELLA DE BELEN,13244194,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12619,5,JARDIN INFANTIL HAPPY DAY,,76339580,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20223625,-70144684,0,10,0,0,0,0,0,0,0,0,1,1,9,,GRATUITO,GRATUITO
2017,12620,9,JARDIN INFANTIL PAPALOTE,,77053040,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20271696,-70100266,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12621,7,JARDIN INFANTIL D`STEPHANO,,76375826,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20215631,-7013881,0,10,0,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,12623,3,ESCUELA SAN ANDRES DE PICA,,69010400,1,1,14,1405,PICA,11,IQUIQUE,2,1,1,-2048907386,-6933277134,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12627,6,JARDIN INFANTIL  NIDITO,23504199,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12628,4,JARDIN INFANTIL PARINA,16133519,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12629,2,C. DES. LENG. MANUEL ANTONIO MATTA,,76163698,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2022768,-7014096,0,0,0,0,0,0,0,0,0,0,0,3,7,DIVERSIDAD,GRATUITO,GRATUITO
2017,12631,4,COLEGIO INGLES,,65033059,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-202228522,-7015147588,0,10,110,310,410,510,0,0,0,0,1,1,3,,GRATUITO,$50.001 A $100.000
2017,12632,2,COLEGIO SIMON BOLIVAR,,69265100,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,2,1,0,-2028336103,-7009833182,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12634,9,COLEGIO SAN LORENZO DE TARAPACA,,77573850,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2026320245,-7009734034,0,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12635,7,JARDIN INFANTIL ACADEMIN,,76164627,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20219555,-7014825,0,10,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,$50.001 A $100.000
2017,12636,5,COLEGIO NIMARA,,78939950,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-20252095,-7013151,0,110,310,0,0,0,0,0,0,0,1,1,1,,MAS DE $100.000,MAS DE $100.000
2017,12637,3,JARDIN INFANTIL CATALINA,18558916,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12638,1,COLEGIO ACADEMIA TARAPACA,,76206990,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2021817657,-7014862159,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,$50.001 A $100.000
2017,12641,1,JARDIN INFANTIL INTATA,24308115,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12644,6,JARDIN INFANTIL GIRASOL,12951808,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12645,4,COLEGIO CAMBRIDGE ACADEMY,,,9,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12646,2,COLEGIO DE LA COSTA,,78939930,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2025181985,-7013407305,0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,$50.001 A $100.000
2017,12648,9,JARDIN INFANTIL HAPPY GARDEN,,76215858,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2021456,-7015091,0,10,0,0,0,0,0,0,0,0,1,1,7,HUMANISTA-CRISTIANA,GRATUITO,GRATUITO
2017,12649,7,LICEO SUPERIOR DIEGO PORTALES,,77559700,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027479487,-7009683285,1,10,110,310,410,610,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12650,0,COLEGIO SAGRADO CORAZON DE JESUS,,76159496,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027998496,-7009834024,0,110,310,410,510,0,0,0,0,0,1,1,2,,GRATUITO,$10.001 A $25.000
2017,12651,9,JARDIN INFANTIL CORAZONES,6090689,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12652,7,COLEGIO SANTO DOMINGO SAVIO,,80230500,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2026432278,-7009902467,1,10,110,310,510,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12653,5,JARDIN INFANTIL SAN GABRIEL,12877645,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12654,3,ESCUELA ACADEMIA SINAI,,78398170,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,1,-20281844,-7009580623,0,0,0,0,0,0,0,0,0,0,0,3,3,,GRATUITO,GRATUITO
2017,12655,1,COLEGIO SAN PEDRO,,77690930,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027585076,-7009194192,0,110,310,510,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12657,8,EAGLES COLLEGE,,77355300,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-20255172,-7013247,0,10,110,310,0,0,0,0,0,0,1,1,1,,MAS DE $100.000,MAS DE $100.000
2017,12660,8,ESC. ESP. DE LENGUAJE MONSERRAT,,77750660,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20251207,-7013537,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12661,6,J.  I.  PUKARA,,76339523,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20238983,-701409,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12662,4,JARDIN INFANTIL PERSONITAS,11953911,,0,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12663,2,JARDIN INFANTIL CATITA,,78939800,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,GRATUITO,GRATUITO
2017,12664,0,ESCUELA SAN SANTIAGO DE MACAYA,,71497400,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,-2013386804,-691849753,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12666,7,JARDIN INFANTIL SAN ANDRES,,76408250,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20272827,-7010302,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2017,12667,5,COLEGIO HUMBERSTONE,,77770290,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2024990194,-7013018941,0,10,110,310,0,0,0,0,0,0,1,1,1,,$25.001 A $50.000,$25.001 A $50.000
2017,12668,3,ESCUELA SOTOCA,,69010200,1,1,14,1404,HUARA,11,IQUIQUE,2,1,1,-1959645591,-6923446297,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12669,1,COLEGIO HISPANO BRITANICO IQUIQUE,,77822040,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2026514233,-7012569262,0,110,310,0,0,0,0,0,0,0,1,1,7,LAICA,$1.000 A $10.000,MAS DE $100.000
2017,12670,5,ESC.ESP.DE TRANS. DE LA COM. ARUSINA,,76357460,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2020881,-7014578,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12672,1,COLEGIO SALESIANO DE IQUIQUE,,80230500,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2022387771,-7014997179,1,10,110,310,0,0,0,0,0,0,1,1,2,,$1.000 A $10.000,$50.001 A $100.000
2017,12674,8,J. I.  MY FRIEND,17571823,,0,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-20258272,-7012566,0,10,0,0,0,0,0,0,0,0,1,1,7,CRISTIANA,$25.001 A $50.000,$50.001 A $100.000
2017,12675,6,ESC. ESP. DE  LENGUAJE  MILLARAY,,76164517,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20271536,-7010156,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12676,4,JARDIN INFANTIL DADU,17670569,,0,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,10,0,0,0,0,0,0,0,0,1,2,9,,$25.001 A $50.000,$50.001 A $100.000
2017,12677,2,JARDIN INFANTIL SEMILLITA DEL DESIERTO,18682140,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12678,0,JARDIN INFANTIL CARITAS CONTENTAS,,76001555,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20246378,-7013208,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12679,9,..,,,9,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12680,2,ESC.TRANS.DE LA COMUN. IKI  ARU,,77776090,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2026869,-7010703,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12681,0,ESC.TRAST.DE LA COM.FLOR DE LIRIO,,77836740,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20215336,-7014947,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12682,9,ACADEMIA IQUIQUE BULNES,,76164627,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2021932381,-7014831502,0,110,363,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$50.001 A $100.000
2017,12683,7,LICEO COLEGIO DEPORTIVO,,70938800,1,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,-2024316365,-7013359363,1,110,310,610,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12684,5,ESCUELA BASICA CANCOSA DE CANCOSA,,69010400,1,1,14,1405,PICA,11,IQUIQUE,2,1,1,-1985641046,-6860191175,0,0,0,0,0,0,0,0,0,0,0,2,1,,GRATUITO,GRATUITO
2017,12685,3,ESC.ESP. DE TRASTORNO DE LA COMUN ISLUGA,,76151401,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20262766,-7009804,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12686,1,LICEO ACADEMIA NACIONAL,,77780140,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027479487,-7009683285,0,10,110,310,363,463,610,663,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12688,8,COLEGIO GOLDEN NORTH,,76076058,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-202510787,-7013267662,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12689,6,JARDIN INFANTIL R Y M PLAZA SESAMO,9526955,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12691,8,COLEGIO JESUS DE NAZARETH,,76188804,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20261732,-7010284,0,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,12692,6,COLEGIO PARTICULAR SOCHIDES,,77129700,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12693,4,COLEGIO MACAYA,,96992800,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027442144,-7010044028,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12697,7,ESC. ESPECIAL DE TRASTORNOS AUDIMED IQUIQUE,,99535900,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20252443,-70131485,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12698,5,ESC ESP DE LENGUAJE STA CAROLINA DE MATILLA,,76202216,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20245611,-7013309,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12699,3,ESC. ESP. DE LENGUAJE KHANA ARU,,76055340,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,3,2,1,-2026031,-69785065,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12700,0,ESC. ESP. TRANST. COM. SANTA LAURA,,76071931,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-202618,-7012345,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12702,7,J.  I. LITTLE SUN,12433367,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20251625,-7013494,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$25.001 A $50.000
2017,12703,5,JARDIN INFANTIL DE LAS AMERICAS,24798508,,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,12704,3,JARDIN INFANTIL AMANECER,,76223087,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-20266712,-7010128,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12708,6,ESCUELA ESPECIAL JACARANDA,,69010400,1,1,14,1405,PICA,11,IQUIQUE,2,1,1,-20490116,-6932627,0,212,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12709,4,ACADEMIA NERUDIANA,,76164873,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2025031502,-7013639709,1,110,0,0,0,0,0,0,0,0,1,1,2,,$25.001 A $50.000,$25.001 A $50.000
2017,12710,8,COLEGIO HUANTAJAYA,,76161177,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-2022046707,-7013459546,0,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,12711,6,LICEO ACADEMIA SINAI,,78398170,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2028290619,-700965516,0,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,12715,9,COLEGIO MARAN-ATHA,,76092730,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2026261708,-7009730391,1,10,110,0,0,0,0,0,0,0,1,1,3,,GRATUITO,GRATUITO
2017,12717,5,JARDIN INFANTIL AMTIRI,,65116052,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20241646,-7012881,1,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,$50.001 A $100.000
2017,12718,3,J.  I. MI MUNDO,15889433,,0,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,10,0,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,$25.001 A $50.000
2017,12719,1,LICEO PABLO NERUDA,,77685880,1,1,11,1107,ALTO HOSPICIO,11,IQUIQUE,3,2,0,-2027306076,-701060454,1,10,110,310,363,510,610,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,12722,1,JARDIN INFANTIL GIRASOLES,,77890430,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,-2025352,-7013124,0,10,0,0,0,0,0,0,0,0,1,1,9,,$50.001 A $100.000,$50.001 A $100.000
2017,12724,8,J.  I. AGU,,76165298,1,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,$25.001 A $50.000,$50.001 A $100.000
2017,12725,6,ESCUELA ESPECIAL PADRE PIO,,76160222,1,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,-20216574,-7014279,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
